-35.22926894,-72.53293846,1.373981497,12,5.2,,,,,-34.79626894,-72.78293846
-35.20965695,-72.43485054,1.372921922,12,5.3,,,,,-34.77665695,-72.68485054
-35.18993731,-72.3367768,1.371815281,12,5.4,,,,,-34.75693731,-72.5867768
-35.1701053,-72.23871786,1.370661599,12,5.5,,,,,-34.7371053,-72.48871786
-35.15015625,-72.14067434,1.3694609,12,5.6,,,,,-34.71715625,-72.39067434
-35.13008547,-72.04264686,1.368213211,12,5.7,,,,,-34.69708547,-72.29264686
-35.10988824,-71.94463604,1.366918562,12,5.8,,,,,-34.67688824,-72.19463604
-35.08955989,-71.8466425,1.365576984,12,5.9,,,,,-34.65655989,-72.0966425
-35.06909572,-71.74866687,1.364188508,12,6,,,,,-34.63609572,-71.99866687
-35.04849103,-71.65070976,1.362753169,12,6.1,,,,,-34.61549103,-71.90070976
-35.02774112,-71.55277181,1.361269011,12,6.2,,,,,-34.59474112,-71.80277181
-35.00683973,-71.4548548,1.359698896,12,6.3,,,,,-34.57383973,-71.7048548
-34.98577775,-71.35696264,1.358028759,12,6.4,,,,,-34.55277775,-71.60696264
-34.96454581,-71.25909945,1.356258532,12,6.5,,,,,-34.53154581,-71.50909945
-34.94313451,-71.16126934,1.354388138,12,6.6,,,,,-34.51013451,-71.41126934
-34.92153446,-71.06347643,1.352417493,12,6.7,,,,,-34.48853446,-71.31347643
-34.89973627,-70.96572485,1.350346504,12,6.8,,,,,-34.46673627,-71.21572485
-34.87773056,-70.86801871,1.348175071,12,6.9,,,,,-34.44473056,-71.11801871
-34.85550792,-70.77036214,1.34590309,12,7,,,,,-34.42250792,-71.02036214
-34.83305897,-70.67275925,1.343530448,12,7.1,,,,,-34.40005897,-70.92275925
-34.81037432,-70.57521417,1.341057028,12,7.2,,,,,-34.37737432,-70.82521417
-34.78744458,-70.47773101,1.33848271,12,7.3,,,,,-34.35444458,-70.72773101
-34.76426035,-70.38031389,1.33580737,12,7.4,,,,,-34.33126035,-70.63031389
-34.74081226,-70.28296694,1.333030878,12,7.5,,,,,-34.30781226,-70.53296694
-34.7170909,-70.18569427,1.330153107,12,7.6,,,,,-34.2840909,-70.43569427
-34.69308688,-70.0885,1.327173925,12,7.7,,,,,-34.26008688,-70.3385
-34.66879083,-69.99138826,1.324093201,12,7.8,,,,,-34.23579083,-70.24138826
-34.64419334,-69.89436316,1.320910804,12,7.9,,,,,-34.21119334,-70.14436316
-34.61928503,-69.79742883,1.317626606,12,8,,,,,-34.18628503,-70.04742883
-34.5940565,-69.70058938,1.31424048,12,8.1,,,,,-34.1610565,-69.95058938
-34.56849836,-69.60384893,1.310752302,12,8.2,,,,,-34.13549836,-69.85384893
-34.54260123,-69.50721161,1.307161955,12,8.3,,,,,-34.10960123,-69.75721161
-34.51635572,-69.41068153,1.303469326,12,8.4,,,,,-34.08335572,-69.66068153
-34.48975242,-69.31426281,1.299674309,12,8.5,,,,,-34.05675242,-69.56426281
-34.46278196,-69.21795958,1.295776805,12,8.6,,,,,-34.02978196,-69.46795958
-34.43543495,-69.12177595,1.291776726,12,8.7,,,,,-34.00243495,-69.37177595
-34.40770198,-69.02571604,1.287673993,12,8.8,,,,,-33.97470198,-69.27571604
-34.37957368,-68.92978398,1.28346854,12,8.9,,,,,-33.94657368,-69.17978398
-34.35104065,-68.83398388,1.279160312,12,9,,,,,-33.91804065,-69.08398388
-34.3220935,-68.73831986,1.27474927,12,9.1,,,,,-33.8890935,-68.98831986
-34.29272284,-68.64279604,1.27023539,12,9.2,,,,,-33.85972284,-68.89279604
-34.26291928,-68.54741655,1.265618665,12,9.3,,,,,-33.82991928,-68.79741655
-34.23267343,-68.4521855,1.260899107,12,9.4,,,,,-33.79967343,-68.7021855
-34.20197589,-68.35710702,1.256076748,12,9.5,,,,,-33.76897589,-68.60710702
-34.17081729,-68.26218521,1.25115164,12,9.6,,,,,-33.73781729,-68.51218521
-34.13918823,-68.16742421,1.246123861,12,9.7,,,,,-33.70618823,-68.41742421
-34.10708375,-68.07282645,1.241143391,12,9.8,,,,,-33.67408375,-68.32282645
-34.07451948,-67.97838656,1.236391226,12,9.9,,,,,-33.64151948,-68.22838656
-34.04151695,-67.88409695,1.23186799,12,10,,,,,-33.60851695,-68.13409695
-34.00809771,-67.78994999,1.227573856,12,10.1,,,,,-33.57509771,-68.03994999
-33.97428332,-67.69593807,1.223508945,12,10.2,,,,,-33.54128332,-67.94593807
-33.94009531,-67.6020536,1.219673331,12,10.3,,,,,-33.50709531,-67.8520536
-33.90555524,-67.50828894,1.216067046,12,10.4,,,,,-33.47255524,-67.75828894
-33.87068466,-67.4146365,1.21269009,12,10.5,,,,,-33.43768466,-67.6646365
-33.83550511,-67.32108866,1.209542433,12,10.6,,,,,-33.40250511,-67.57108866
-33.80003814,-67.22763781,1.206624019,12,10.7,,,,,-33.36703814,-67.47763781
-33.76430529,-67.13427634,1.203934779,12,10.8,,,,,-33.33130529,-67.38427634
-33.72832813,-67.04099663,1.201474624,12,10.9,,,,,-33.29532813,-67.29099663
-33.69212818,-66.94779109,1.199243461,12,11,,,,,-33.25912818,-67.19779109
-33.65572701,-66.85465209,1.197241187,12,11.1,,,,,-33.22272701,-67.10465209
-33.61914616,-66.76157202,1.195467698,12,11.2,,,,,-33.18614616,-67.01157202
-33.58240717,-66.66854328,1.193922893,12,11.3,,,,,-33.14940717,-66.91854328
-33.5455316,-66.57555825,1.192606671,12,11.4,,,,,-33.1125316,-66.82555825
-33.508541,-66.48260932,1.19151894,12,11.5,,,,,-33.075541,-66.73260932
-33.4714569,-66.38968888,1.190659614,12,11.6,,,,,-33.0384569,-66.63968888
-33.43430086,-66.29678932,1.190028619,12,11.7,,,,,-33.00130086,-66.54678932
-33.39709443,-66.20390302,1.18962589,12,11.8,,,,,-32.96409443,-66.45390302
-33.35985915,-66.11102239,1.189451375,12,11.9,,,,,-32.92685915,-66.36102239
-33.32261658,-66.01813979,1.189505036,12,12,,,,,-32.88961658,-66.26813979
-33.28538825,-65.92524764,1.189786846,12,12.1,,,,,-32.85238825,-66.17524764
-33.24819573,-65.8323383,1.190296791,12,12.2,,,,,-32.81519573,-66.0823383
-33.21106054,-65.73940418,1.191034872,12,12.3,,,,,-32.77806054,-65.98940418
-33.17400425,-65.64643766,1.192001098,12,12.4,,,,,-32.74100425,-65.89643766
-33.13704841,-65.55343113,1.193195492,12,12.5,,,,,-32.70404841,-65.80343113
-33.10021455,-65.46037698,1.194618083,12,12.6,,,,,-32.66721455,-65.71037698
-33.06352423,-65.36726759,1.196268909,12,12.7,,,,,-32.63052423,-65.61726759
-33.02699899,-65.27409536,1.198148012,12,12.8,,,,,-32.59399899,-65.52409536
-32.99066038,-65.18085268,1.200255439,12,12.9,,,,,-32.55766038,-65.43085268
-32.95452996,-65.08753193,1.202591231,12,13,,,,,-32.52152996,-65.33753193
-32.91862926,-64.9941255,1.205155431,12,13.1,,,,,-32.48562926,-65.2441255
-32.88297977,-64.90062581,1.207937133,12,13.2,,,,,-32.44997977,-65.15062581
-32.84759009,-64.80703006,1.210623376,12,13.3,,,,,-32.41459009,-65.05703006
-32.81244146,-64.71334562,1.213070589,12,13.4,,,,,-32.37944146,-64.96334562
-32.77751158,-64.61958118,1.215278753,12,13.5,,,,,-32.34451158,-64.86958118
-32.74277814,-64.52574544,1.217247858,12,13.6,,,,,-32.30977814,-64.77574544
-32.70821886,-64.43184707,1.218977902,12,13.7,,,,,-32.27521886,-64.68184707
-32.67381144,-64.33789477,1.220468885,12,13.8,,,,,-32.24081144,-64.58789477
-32.63953357,-64.24389723,1.22172081,12,13.9,,,,,-32.20653357,-64.49389723
-32.60536297,-64.14986313,1.222733677,12,14,,,,,-32.17236297,-64.39986313
-32.57127733,-64.05580116,1.223507482,12,14.1,,,,,-32.13827733,-64.30580116
-32.53725437,-63.96172,1.224042215,12,14.2,,,,,-32.10425437,-64.21172
-32.50327178,-63.86762836,1.22433786,12,14.3,,,,,-32.07027178,-64.11762836
-32.46930727,-63.77353492,1.224394392,12,14.4,,,,,-32.03630727,-64.02353492
-32.43533854,-63.67944835,1.224211779,12,14.5,,,,,-32.00233854,-63.92944835
-32.40134329,-63.58537736,1.223789978,12,14.6,,,,,-31.96834329,-63.83537736
-32.36729923,-63.49133063,1.22312894,12,14.7,,,,,-31.93429923,-63.74133063
-32.33318406,-63.39731685,1.222228608,12,14.8,,,,,-31.90018406,-63.64731685
-32.29897549,-63.3033447,1.221088918,12,14.9,,,,,-31.86597549,-63.5533447
-32.26465122,-63.20942288,1.219709801,12,15,,,,,-31.83165122,-63.45942288
-32.23018895,-63.11556007,1.218091185,12,15.1,,,,,-31.79718895,-63.36556007
-32.19556638,-63.02176496,1.216232999,12,15.2,,,,,-31.76256638,-63.27176496
-32.16076122,-62.92804624,1.214135173,12,15.3,,,,,-31.72776122,-63.17804624
-32.12575118,-62.8344126,1.211797643,12,15.4,,,,,-31.69275118,-63.0844126
-32.09051395,-62.74087272,1.209220352,12,15.5,,,,,-31.65751395,-62.99087272
-32.05502724,-62.6474353,1.206403259,12,15.6,,,,,-31.62202724,-62.8974353
-32.01926875,-62.55410901,1.203346339,12,15.7,,,,,-31.58626875,-62.80410901
-31.9832162,-62.46090256,1.200049591,12,15.8,,,,,-31.5502162,-62.71090256
-31.94684727,-62.36782462,1.196513038,12,15.9,,,,,-31.51384727,-62.61782462
-31.91013967,-62.27488389,1.192736741,12,16,,,,,-31.47713967,-62.52488389
-31.87307111,-62.18208905,1.188720796,12,16.1,,,,,-31.44007111,-62.43208905
-31.83561955,-62.0894487,1.184490064,12,16.2,,,,,-31.40261955,-62.3394487
-31.79777794,-61.99696546,1.180357129,12,16.3,,,,,-31.36477794,-62.24696546
-31.75956213,-61.90463291,1.17641656,12,16.4,,,,,-31.32656213,-62.15463291
-31.72098992,-61.81244383,1.172668442,12,16.5,,,,,-31.28798992,-62.06244383
-31.68207911,-61.72039102,1.169112827,12,16.6,,,,,-31.24907911,-61.97039102
-31.64284748,-61.62846727,1.165749738,12,16.7,,,,,-31.20984748,-61.87846727
-31.60331284,-61.53666536,1.162579176,12,16.8,,,,,-31.17031284,-61.78666536
-31.56349297,-61.4449781,1.159601119,12,16.9,,,,,-31.13049297,-61.6949781
-31.52340567,-61.35339828,1.156815531,12,17,,,,,-31.09040567,-61.60339828
-31.48306873,-61.26191868,1.154222362,12,17.1,,,,,-31.05006873,-61.51191868
-31.44249995,-61.1705321,1.151821552,12,17.2,,,,,-31.00949995,-61.4205321
-31.40171712,-61.07923133,1.149613031,12,17.3,,,,,-30.96871712,-61.32923133
-31.36073804,-60.98800916,1.147596728,12,17.4,,,,,-30.92773804,-61.23800916
-31.31958049,-60.89685839,1.145772568,12,17.5,,,,,-30.88658049,-61.14685839
-31.27826228,-60.8057718,1.144140476,12,17.6,,,,,-30.84526228,-61.0557718
-31.23680119,-60.7147422,1.142700378,12,17.7,,,,,-30.80380119,-60.9647422
-31.19521503,-60.62376236,1.141452207,12,17.8,,,,,-30.76221503,-60.87376236
-31.15352158,-60.53282509,1.140395897,12,17.9,,,,,-30.72052158,-60.78282509
-31.11173864,-60.44192317,1.139531392,12,18,,,,,-30.67873864,-60.69192317
-31.06988401,-60.3510494,1.138858643,12,18.1,,,,,-30.63688401,-60.6010494
-31.02797547,-60.26019656,1.138377609,12,18.2,,,,,-30.59497547,-60.51019656
-30.98603082,-60.16935746,1.13808826,12,18.3,,,,,-30.55303082,-60.41935746
-30.94406786,-60.07852488,1.137990576,12,18.4,,,,,-30.51106786,-60.32852488
-30.90210437,-59.98769161,1.138084545,12,18.5,,,,,-30.46910437,-60.23769161
-30.86015816,-59.89685046,1.138370169,12,18.6,,,,,-30.42715816,-60.14685046
-30.81824701,-59.8059942,1.138847458,12,18.7,,,,,-30.38524701,-60.0559942
-30.77638873,-59.71511563,1.139516434,12,18.8,,,,,-30.34338873,-59.96511563
-30.7346011,-59.62420754,1.140377126,12,18.9,,,,,-30.3016011,-59.87420754
-30.69290192,-59.53326273,1.141429574,12,19,,,,,-30.25990192,-59.78326273
-30.65130898,-59.44227399,1.142673826,12,19.1,,,,,-30.21830898,-59.69227399
-30.60983988,-59.35123419,1.14409168,12,19.2,,,,,-30.17683988,-59.60123419
-30.56850184,-59.26014047,1.145470612,12,19.3,,,,,-30.13550184,-59.51014047
-30.52728686,-59.16899624,1.146749682,12,19.4,,,,,-30.09428686,-59.41899624
-30.48618575,-59.0778054,1.147928863,12,19.5,,,,,-30.05318575,-59.3278054
-30.44518927,-58.98657187,1.149008131,12,19.6,,,,,-30.01218927,-59.23657187
-30.40428823,-58.89529954,1.149987465,12,19.7,,,,,-29.97128823,-59.14529954
-30.36347341,-58.80399232,1.150866846,12,19.8,,,,,-29.93047341,-59.05399232
-30.3227356,-58.71265412,1.151646259,12,19.9,,,,,-29.8897356,-58.96265412
-30.28206558,-58.62128885,1.15232569,12,20,,,,,-29.84906558,-58.87128885
-30.24145416,-58.5299004,1.152905125,12,20.1,,,,,-29.80845416,-58.7799004
-30.20089211,-58.4384927,1.153384555,12,20.2,,,,,-29.76789211,-58.6884927
-30.16037023,-58.34706963,1.153763968,12,20.3,,,,,-29.72737023,-58.59706963
-30.11987931,-58.25563511,1.154043357,12,20.4,,,,,-29.68687931,-58.50563511
-30.07941012,-58.16419305,1.154222715,12,20.5,,,,,-29.64641012,-58.41419305
-30.03895347,-58.07274734,1.154302035,12,20.6,,,,,-29.60595347,-58.32274734
-29.99850014,-57.98130191,1.154281311,12,20.7,,,,,-29.56550014,-58.23130191
-29.95804092,-57.88986064,1.15416054,12,20.8,,,,,-29.52504092,-58.13986064
-29.9175666,-57.79842745,1.153939717,12,20.9,,,,,-29.4845666,-58.04842745
-29.87706797,-57.70700624,1.153618841,12,21,,,,,-29.44406797,-57.95700624
-29.83653581,-57.61560093,1.15319791,12,21.1,,,,,-29.40353581,-57.86560093
-29.79596092,-57.52421541,1.152676923,12,21.2,,,,,-29.36296092,-57.77421541
-29.75533409,-57.43285359,1.152055882,12,21.3,,,,,-29.32233409,-57.68285359
-29.71464609,-57.34151938,1.151334788,12,21.4,,,,,-29.28164609,-57.59151938
-29.67388773,-57.25021668,1.150513646,12,21.5,,,,,-29.24088773,-57.50021668
-29.63304979,-57.1589494,1.149592462,12,21.6,,,,,-29.20004979,-57.4089494
-29.59212306,-57.06772145,1.148571243,12,21.7,,,,,-29.15912306,-57.31772145
-29.55109833,-56.97653672,1.147449999,12,21.8,,,,,-29.11809833,-57.22653672
-29.50996639,-56.88539914,1.146228744,12,21.9,,,,,-29.07696639,-57.13539914
-29.46871802,-56.79431259,1.144907493,12,22,,,,,-29.03571802,-57.04431259
-29.42734402,-56.703281,1.143486265,12,22.1,,,,,-28.99434402,-56.953281
-29.38583571,-56.61230803,1.142002747,12,22.2,,,,,-28.95283571,-56.86230803
-29.34419881,-56.52139122,1.140710426,12,22.3,,,,,-28.91119881,-56.77139122
-29.30245445,-56.43052154,1.13965646,12,22.4,,,,,-28.86945445,-56.68052154
-29.26062456,-56.3396896,1.138840818,12,22.5,,,,,-28.82762456,-56.5896896
-29.21873105,-56.24888604,1.138263477,12,22.6,,,,,-28.78573105,-56.49888604
-29.17679585,-56.15810147,1.137924423,12,22.7,,,,,-28.74379585,-56.40810147
-29.13484063,-56.06732663,1.137805526,12,22.8,,,,,-28.70184063,-56.31732663
-29.0928789,-55.97655566,1.137751752,12,22.9,,,,,-28.6598789,-56.22655566
-29.05091393,-55.885787,1.137727621,12,23,,,,,-28.61791393,-56.135787
-29.0089484,-55.79501934,1.137733135,12,23.1,,,,,-28.5759484,-56.04501934
-28.96698497,-55.70425137,1.137768294,12,23.2,,,,,-28.53398497,-55.95425137
-28.9250263,-55.61348177,1.137833098,12,23.3,,,,,-28.4920263,-55.86348177
-28.88307504,-55.52270925,1.137927548,12,23.4,,,,,-28.45007504,-55.77270925
-28.84113387,-55.4319325,1.138051643,12,23.5,,,,,-28.40813387,-55.6819325
-28.79920543,-55.3411502,1.138205385,12,23.6,,,,,-28.36620543,-55.5911502
-28.7572924,-55.25036105,1.138388772,12,23.7,,,,,-28.3242924,-55.50036105
-28.71539743,-55.15956374,1.138601804,12,23.8,,,,,-28.28239743,-55.40956374
-28.67352319,-55.06875696,1.138844482,12,23.9,,,,,-28.24052319,-55.31875696
-28.63167234,-54.97793941,1.139116805,12,24,,,,,-28.19867234,-55.22793941
-28.58984753,-54.88710977,1.139418771,12,24.1,,,,,-28.15684753,-55.13710977
-28.54805143,-54.79626675,1.139750381,12,24.2,,,,,-28.11505143,-55.04626675
-28.5062867,-54.70540902,1.140111633,12,24.3,,,,,-28.0732867,-54.95540902
-28.464556,-54.61453529,1.140502525,12,24.4,,,,,-28.031556,-54.86453529
-28.42286199,-54.52364424,1.140923057,12,24.5,,,,,-27.98986199,-54.77364424
-28.38120734,-54.43273457,1.141373227,12,24.6,,,,,-27.94820734,-54.68273457
-28.3395947,-54.34180497,1.141853034,12,24.7,,,,,-27.9065947,-54.59180497
-28.29802674,-54.25085413,1.142362474,12,24.8,,,,,-27.86502674,-54.50085413
-28.25650611,-54.15988074,1.142901547,12,24.9,,,,,-27.82350611,-54.40988074
-28.21503548,-54.0688835,1.143470248,12,25,,,,,-27.78203548,-54.3188835
-28.17361752,-53.9778611,1.144068577,12,25.1,,,,,-27.74061752,-54.2278611
-28.13225487,-53.88681222,1.144696529,12,25.2,,,,,-27.69925487,-54.13681222
-28.09095021,-53.79573557,1.145354102,12,25.3,,,,,-27.65795021,-54.04573557
-28.04970619,-53.70462983,1.146041291,12,25.4,,,,,-27.61670619,-53.95462983
-28.00852547,-53.61349369,1.146758093,12,25.5,,,,,-27.57552547,-53.86349369
-27.96741072,-53.52232585,1.147504504,12,25.6,,,,,-27.53441072,-53.77232585
-27.92636459,-53.431125,1.148280518,12,25.7,,,,,-27.49336459,-53.681125
-27.88538924,-53.33989009,1.149057128,12,25.8,,,,,-27.45238924,-53.58989009
-27.84447892,-53.24862384,1.149713957,12,25.9,,,,,-27.41147892,-53.49862384
-27.8036218,-53.15733192,1.150237839,12,26,,,,,-27.3706218,-53.40733192
-27.76280589,-53.06602008,1.150628787,12,26.1,,,,,-27.32980589,-53.31602008
-27.72201919,-52.97469407,1.150886807,12,26.2,,,,,-27.28901919,-53.22469407
-27.68124972,-52.88335964,1.151011907,12,26.3,,,,,-27.24824972,-53.13335964
-27.64048548,-52.79202253,1.151004091,12,26.4,,,,,-27.20748548,-53.04202253
-27.59971446,-52.70068849,1.150863357,12,26.5,,,,,-27.16671446,-52.95068849
-27.55892469,-52.60936327,1.150589704,12,26.6,,,,,-27.12592469,-52.85936327
-27.51810417,-52.51805261,1.150183128,12,26.7,,,,,-27.08510417,-52.76805261
-27.47724091,-52.42676226,1.149643619,12,26.8,,,,,-27.04424091,-52.67676226
-27.4363229,-52.33549797,1.148971168,12,26.9,,,,,-27.0033229,-52.58549797
-27.39533816,-52.24426548,1.148165762,12,27,,,,,-26.96233816,-52.49426548
-27.35427469,-52.15307055,1.147227388,12,27.1,,,,,-26.92127469,-52.40307055
-27.31312051,-52.06191891,1.146156029,12,27.2,,,,,-26.88012051,-52.31191891
-27.27186361,-51.97081632,1.14495167,12,27.3,,,,,-26.83886361,-52.22081632
-27.230492,-51.87976852,1.143614294,12,27.4,,,,,-26.797492,-52.12976852
-27.1889937,-51.78878126,1.142143885,12,27.5,,,,,-26.7559937,-52.03878126
-27.1473567,-51.69786029,1.140540427,12,27.6,,,,,-26.7143567,-51.94786029
-27.10556901,-51.60701135,1.138803907,12,27.7,,,,,-26.67256901,-51.85701135
-27.06361864,-51.51624019,1.136934315,12,27.8,,,,,-26.63061864,-51.76624019
-27.0214936,-51.42555256,1.134931644,12,27.9,,,,,-26.5884936,-51.67555256
-26.9791819,-51.3349542,1.132795891,12,28,,,,,-26.5461819,-51.5849542
-26.93667153,-51.24445086,1.13052706,12,28.1,,,,,-26.50367153,-51.49445086
-26.8939505,-51.1540483,1.12812516,12,28.2,,,,,-26.4609505,-51.4040483
-26.85100683,-51.06375224,1.12559021,12,28.3,,,,,-26.41800683,-51.31375224
-26.80782852,-50.97356846,1.122922237,12,28.4,,,,,-26.37482852,-51.22356846
-26.76440357,-50.88350268,1.12012128,12,28.5,,,,,-26.33140357,-51.13350268
-26.72072,-50.79356065,1.117187388,12,28.6,,,,,-26.28772,-51.04356065
-26.6767658,-50.70374813,1.114120626,12,28.7,,,,,-26.2437658,-50.95374813
-26.63253481,-50.61406808,1.111167121,12,28.8,,,,,-26.19953481,-50.86406808
-26.58806577,-50.52450203,1.108857532,12,28.9,,,,,-26.15506577,-50.77450203
-26.5434183,-50.43502153,1.107209801,12,29,,,,,-26.1104183,-50.68502153
-26.49865213,-50.3455981,1.106223832,12,29.1,,,,,-26.06565213,-50.5955981
-26.45382699,-50.25620324,1.105899562,12,29.2,,,,,-26.02082699,-50.50620324
-26.40899357,-50.16681278,1.105926214,12,29.3,,,,,-25.97599357,-50.41681278
-26.36416276,-50.07742147,1.10595371,12,29.4,,,,,-25.93116276,-50.32742147
-26.31933463,-49.9880293,1.105981743,12,29.5,,,,,-25.88633463,-50.2380293
-26.2745092,-49.8986362,1.106010313,12,29.6,,,,,-25.8415092,-50.1486362
-26.22968651,-49.80924214,1.106039421,12,29.7,,,,,-25.79668651,-50.05924214
-26.1848666,-49.71984707,1.106069066,12,29.8,,,,,-25.7518666,-49.96984707
-26.14004952,-49.63045096,1.106099248,12,29.9,,,,,-25.70704952,-49.88045096
-26.09523529,-49.54105376,1.106129968,12,30,,,,,-25.66223529,-49.79105376
-26.05042397,-49.45165543,1.106161224,12,30.1,,,,,-25.61742397,-49.70165543
-26.00561558,-49.36225592,1.106193018,12,30.2,,,,,-25.57261558,-49.61225592
-25.96081017,-49.27285519,1.106225349,12,30.3,,,,,-25.52781017,-49.52285519
-25.91600777,-49.18345321,1.106258217,12,30.4,,,,,-25.48300777,-49.43345321
-25.87120843,-49.09404992,1.106291623,12,30.5,,,,,-25.43820843,-49.34404992
-25.82641218,-49.00464528,1.106325566,12,30.6,,,,,-25.39341218,-49.25464528
-25.78161906,-48.91523926,1.106360045,12,30.7,,,,,-25.34861906,-49.16523926
-25.73682911,-48.82583181,1.106395062,12,30.8,,,,,-25.30382911,-49.07583181
-25.69204237,-48.73642289,1.106430616,12,30.9,,,,,-25.25904237,-48.98642289
-25.64725888,-48.64701245,1.106466707,12,31,,,,,-25.21425888,-48.89701245
-25.60247868,-48.55760045,1.106503335,12,31.1,,,,,-25.16947868,-48.80760045
-25.5577018,-48.46818686,1.1065405,12,31.2,,,,,-25.1247018,-48.71818686
-25.51292828,-48.37877162,1.106578202,12,31.3,,,,,-25.07992828,-48.62877162
-25.46815817,-48.28935469,1.106616441,12,31.4,,,,,-25.03515817,-48.53935469
-25.42339149,-48.19993604,1.106655218,12,31.5,,,,,-24.99039149,-48.44993604
-25.3786283,-48.11051562,1.106694531,12,31.6,,,,,-24.9456283,-48.36051562
-25.33386863,-48.02109339,1.10673438,12,31.7,,,,,-24.90086863,-48.27109339
-25.28911251,-47.9316693,1.106774767,12,31.8,,,,,-24.85611251,-48.1816693
-25.24435999,-47.84224331,1.106815691,12,31.9,,,,,-24.81135999,-48.09224331
